Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199211,Water - Precipitation - rain,11/15/1992,11/1/1992,11/30/1992,,,,,,,,,73,12.6,11
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199212,Water - Precipitation - rain,12/15/1992,12/1/1992,12/31/1992,,,,,,,,,58,14.9,13.3
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199301,Water - Precipitation - rain,1/15/1993,1/1/1993,1/31/1993,,,,,,,,,27,16.1,13.9
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199302,Water - Precipitation - rain,2/15/1993,2/1/1993,2/28/1993,,,,,,,,,90,16.3,14
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199303,Water - Precipitation - rain,3/15/1993,3/1/1993,3/31/1993,,,,,,,,,27,15.7,13.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199304,Water - Precipitation - rain,4/15/1993,4/1/1993,4/30/1993,,,,,,,,,24,14.7,12.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199305,Water - Precipitation - rain,5/15/1993,5/1/1993,5/31/1993,,,,,,,,,62,12.5,10.7
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199306,Water - Precipitation - rain,6/15/1993,6/1/1993,6/30/1993,,,,,,,,,42,10.5,9.5
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199307,Water - Precipitation - rain,7/15/1993,7/1/1993,7/31/1993,,,,,,,,,101,10.8,10.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199308,Water - Precipitation - rain,8/15/1993,8/1/1993,8/31/1993,,,,,,,,,55,11.4,10.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199309,Water - Precipitation - rain,9/15/1993,9/1/1993,9/30/1993,,,,,,,,,62,10.8,10
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199310,Water - Precipitation - rain,10/15/1993,10/1/1993,10/31/1993,,,,,,,,,83,11.4,10.3
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199311,Water - Precipitation - rain,11/15/1993,11/1/1993,11/30/1993,,,,,,,,,45,12,10.3
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199312,Water - Precipitation - rain,12/15/1993,12/1/1993,12/31/1993,,,,,,,,,106,13.7,12
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199401,Water - Precipitation - rain,1/15/1994,1/1/1994,1/31/1994,,,,,,,,,36,14,12.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199402,Water - Precipitation - rain,2/15/1994,2/1/1994,2/28/1994,,,,,,,,,23,16.1,14.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199403,Water - Precipitation - rain,3/15/1994,3/1/1994,3/31/1994,,,,,,,,,11,15.2,12.7
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199404,Water - Precipitation - rain,4/15/1994,4/1/1994,4/30/1994,,,,,,,,,51,14.2,12.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199405,Water - Precipitation - rain,5/15/1994,5/1/1994,5/31/1994,,,,,,,,,80,11.9,9.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199406,Water - Precipitation - rain,6/15/1994,6/1/1994,6/30/1994,,,,,,,,,70,10.6,9.3
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199407,Water - Precipitation - rain,7/15/1994,7/1/1994,7/31/1994,,,,,,,,,76,10.5,10
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199408,Water - Precipitation - rain,8/15/1994,8/1/1994,8/31/1994,,,,,,,,,46,9.3,8.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199409,Water - Precipitation - rain,9/15/1994,9/1/1994,9/30/1994,,-4.97,Commonwealth Scientific and Industrial Research Organizations,-28.1,Commonwealth Scientific and Industrial Research Organizations,,,,42,9.9,8.7
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199410,Water - Precipitation - rain,10/15/1994,10/1/1994,10/31/1994,,-4.83,Commonwealth Scientific and Industrial Research Organizations,-26.9,Commonwealth Scientific and Industrial Research Organizations,,,,78,11.6,9.7
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199411,Water - Precipitation - rain,11/15/1994,11/1/1994,11/30/1994,,-2.26,Commonwealth Scientific and Industrial Research Organizations,-16.9,Commonwealth Scientific and Industrial Research Organizations,,,,26,11.9,10.3
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199412,Water - Precipitation - rain,12/15/1994,12/1/1994,12/31/1994,,0.24,Commonwealth Scientific and Industrial Research Organizations,8.4,Commonwealth Scientific and Industrial Research Organizations,,,,5,14.9,12.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199501,Water - Precipitation - rain,1/15/1995,1/1/1995,1/31/1995,,,,,,,,,9,16.6,14.5
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199502,Water - Precipitation - rain,2/15/1995,2/1/1995,2/28/1995,,,,,,,,,26,16.6,14.1
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199503,Water - Precipitation - rain,3/15/1995,3/1/1995,3/31/1995,MONTHLY TRITIUM VALUE HAS BEEN WEIGHTED FROM A THREE-MONTHLY COMPOSITE SAMPLE.,-3.48,Commonwealth Scientific and Industrial Research Organizations,-17.4,Commonwealth Scientific and Industrial Research Organizations,,,,41,15,12.3
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199504,Water - Precipitation - rain,4/15/1995,4/1/1995,4/30/1995,,-6.5,Commonwealth Scientific and Industrial Research Organizations,-39.8,Commonwealth Scientific and Industrial Research Organizations,,,,119,11.9,10.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199505,Water - Precipitation - rain,5/15/1995,5/1/1995,5/31/1995,,-5.06,Commonwealth Scientific and Industrial Research Organizations,-31.7,Commonwealth Scientific and Industrial Research Organizations,,,,35,11.5,10.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199506,Water - Precipitation - rain,6/15/1995,6/1/1995,6/30/1995,,-5.1,Commonwealth Scientific and Industrial Research Organizations,-27.4,Commonwealth Scientific and Industrial Research Organizations,,,,100,10.1,9.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199507,Water - Precipitation - rain,7/15/1995,7/1/1995,7/31/1995,,-5.85,Commonwealth Scientific and Industrial Research Organizations,-32.3,Commonwealth Scientific and Industrial Research Organizations,,,,105,9.3,9.1
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199508,Water - Precipitation - rain,8/15/1995,8/1/1995,8/31/1995,,-3.66,Commonwealth Scientific and Industrial Research Organizations,-20,Commonwealth Scientific and Industrial Research Organizations,,,,63,10.5,9.9
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199509,Water - Precipitation - rain,9/15/1995,9/1/1995,9/30/1995,,-3.72,Commonwealth Scientific and Industrial Research Organizations,-16.4,Commonwealth Scientific and Industrial Research Organizations,,,,54,9.8,9.1
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199510,Water - Precipitation - rain,10/15/1995,10/1/1995,10/31/1995,,-3.12,Commonwealth Scientific and Industrial Research Organizations,-15.4,Commonwealth Scientific and Industrial Research Organizations,,,,33,10.8,9.5
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199511,Water - Precipitation - rain,11/15/1995,11/1/1995,11/30/1995,,-1.42,Commonwealth Scientific and Industrial Research Organizations,-6.6,Commonwealth Scientific and Industrial Research Organizations,,,,34,12.1,10.5
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199512,Water - Precipitation - rain,12/15/1995,12/1/1995,12/31/1995,,-2.74,Commonwealth Scientific and Industrial Research Organizations,-9.8,Commonwealth Scientific and Industrial Research Organizations,,,,39,12.4,10.6
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199701,Water - Precipitation - rain,1/15/1997,1/1/1997,1/31/1997,,-5.19,Commonwealth Scientific and Industrial Research Organizations,-29.4,Commonwealth Scientific and Industrial Research Organizations,,,,108,15.8,13.7
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199702,Water - Precipitation - rain,2/15/1997,2/1/1997,2/28/1997,,-4.61,Commonwealth Scientific and Industrial Research Organizations,-27.2,Commonwealth Scientific and Industrial Research Organizations,,,,41,16.8,15.3
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199703,Water - Precipitation - rain,3/15/1997,3/1/1997,3/31/1997,,-3.8,Commonwealth Scientific and Industrial Research Organizations,-20,Commonwealth Scientific and Industrial Research Organizations,,,,36,14.6,12.1
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199704,Water - Precipitation - rain,4/15/1997,4/1/1997,4/30/1997,,-4.09,Commonwealth Scientific and Industrial Research Organizations,-23.6,Commonwealth Scientific and Industrial Research Organizations,,,,38,12.8,11.1
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199705,Water - Precipitation - rain,5/15/1997,5/1/1997,5/31/1997,,-6.08,Commonwealth Scientific and Industrial Research Organizations,-33.2,Commonwealth Scientific and Industrial Research Organizations,,,,106,11.5,10.7
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199706,Water - Precipitation - rain,6/15/1997,6/1/1997,6/30/1997,,-5.22,Commonwealth Scientific and Industrial Research Organizations,-28.1,Commonwealth Scientific and Industrial Research Organizations,,,,30,10.7,9.5
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199707,Water - Precipitation - rain,7/15/1997,7/1/1997,7/31/1997,,-4.71,Commonwealth Scientific and Industrial Research Organizations,-22.8,Commonwealth Scientific and Industrial Research Organizations,,,,46,9.5,8.6
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199708,Water - Precipitation - rain,8/15/1997,8/1/1997,8/31/1997,,-4.14,Commonwealth Scientific and Industrial Research Organizations,-20.4,Commonwealth Scientific and Industrial Research Organizations,,,,77,9.8,9
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199709,Water - Precipitation - rain,9/15/1997,9/1/1997,9/30/1997,,-5.12,Commonwealth Scientific and Industrial Research Organizations,-29.4,Commonwealth Scientific and Industrial Research Organizations,,,,101,10.2,9.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199710,Water - Precipitation - rain,10/15/1997,10/1/1997,10/31/1997,,-4.1,Commonwealth Scientific and Industrial Research Organizations,-21.1,Commonwealth Scientific and Industrial Research Organizations,,,,30,11,9.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199711,Water - Precipitation - rain,11/15/1997,11/1/1997,11/30/1997,,0.67,Commonwealth Scientific and Industrial Research Organizations,-2.9,Commonwealth Scientific and Industrial Research Organizations,,,,34,12.6,11
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199712,Water - Precipitation - rain,12/15/1997,12/1/1997,12/31/1997,,11.46,Commonwealth Scientific and Industrial Research Organizations,64.7,Commonwealth Scientific and Industrial Research Organizations,,,,30,13.8,11.3
